                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    224,                 1.2476,                 2.3952,                0.91642,                 1.1688,                0.99341,                0.95232,                0.98074,                0.95107,                0.99228,                0.95085,                0.97656,                0.90926,                0.25221,                0.49096,                0.19101,                 0.7936,               0.002674,               0.002674,               0.002674
                    225,                 1.2404,                 2.3883,                0.90952,                  1.167,                0.99339,                0.95227,                0.98074,                0.95068,                0.99246,                0.95093,                0.97672,                0.90905,                0.25239,                0.49073,                0.19115,                0.79356,               0.002641,               0.002641,               0.002641
                    226,                 1.2405,                 2.3876,                0.90982,                 1.1662,                0.99353,                 0.9523,                 0.9807,                0.95077,                0.99266,                0.95074,                0.97673,                0.90917,                0.25253,                0.49066,                0.19129,                0.79356,               0.002608,               0.002608,               0.002608
                    227,                 1.2378,                  2.377,                0.90754,                 1.1645,                0.99348,                 0.9523,                0.98074,                0.95096,                0.99267,                0.95084,                 0.9768,                0.90911,                0.25256,                0.49052,                0.19148,                0.79357,               0.002575,               0.002575,               0.002575
                    228,                 1.2336,                 2.3709,                0.90346,                 1.1641,                0.99357,                0.95227,                0.98077,                0.95099,                 0.9927,                0.95081,                0.97686,                0.90911,                 0.2524,                0.49032,                0.19161,                0.79353,               0.002542,               0.002542,               0.002542
                    229,                 1.2358,                  2.381,                 0.9056,                 1.1647,                 0.9935,                0.95229,                 0.9808,                0.95079,                0.99268,                0.95082,                 0.9767,                0.90912,                 0.2523,                0.49032,                0.19158,                0.79347,               0.002509,               0.002509,               0.002509
                    230,                 1.2399,                 2.3816,                0.90964,                 1.1657,                0.99339,                0.95242,                0.98082,                0.95092,                0.99249,                0.95092,                0.97675,                0.90888,                0.25199,                0.49025,                0.19134,                0.79341,               0.002476,               0.002476,               0.002476
                    231,                 1.2359,                 2.3773,                0.90402,                 1.1631,                0.99357,                0.95238,                0.98085,                0.95095,                0.99231,                0.95087,                0.97676,                0.90909,                0.25155,                0.49026,                0.19102,                0.79336,               0.002443,               0.002443,               0.002443
                    232,                  1.238,                 2.3725,                0.90468,                 1.1638,                 0.9936,                0.95235,                0.98087,                0.95072,                0.99228,                0.95094,                0.97678,                0.90909,                 0.2514,                 0.4901,                0.19078,                0.79331,                0.00241,                0.00241,                0.00241
                    233,                 1.2427,                 2.3788,                0.90658,                 1.1655,                 0.9934,                0.95266,                0.98097,                0.95072,                0.99228,                0.95094,                0.97686,                0.90929,                0.25143,                0.48982,                0.19082,                0.79326,               0.002377,               0.002377,               0.002377
                    234,                  1.236,                 2.3768,                0.90202,                 1.1629,                0.99342,                 0.9527,                0.98092,                0.95093,                0.99213,                0.95107,                0.97697,                0.90931,                0.25145,                0.49005,                0.19076,                0.79318,               0.002344,               0.002344,               0.002344
                    235,                 1.2284,                 2.3635,                0.89744,                 1.1583,                0.99357,                0.95271,                0.98098,                0.95089,                0.99224,                 0.9511,                0.97693,                0.90928,                0.25165,                0.48982,                0.19088,                0.79319,               0.002311,               0.002311,               0.002311
                    236,                 1.2344,                 2.3707,                0.89927,                 1.1604,                 0.9935,                0.95265,                0.98098,                0.95093,                0.99218,                0.95108,                0.97689,                0.90915,                 0.2517,                0.48999,                0.19085,                0.79314,               0.002278,               0.002278,               0.002278
                    237,                 1.2339,                 2.3773,                0.90074,                 1.1608,                0.99364,                 0.9527,                0.98097,                0.95117,                0.99227,                0.95118,                0.97692,                0.90902,                0.25169,                0.48996,                0.19081,                0.79311,               0.002245,               0.002245,               0.002245
                    238,                 1.2342,                 2.3678,                 0.8984,                 1.1622,                 0.9935,                0.95276,                0.98098,                 0.9512,                0.99211,                0.95103,                0.97695,                0.90903,                0.25157,                 0.4899,                0.19089,                0.79306,               0.002212,               0.002212,               0.002212
                    239,                 1.2339,                 2.3723,                0.90044,                 1.1612,                0.99354,                0.95284,                0.98105,                0.95137,                0.99219,                0.95129,                0.97694,                0.90924,                0.25154,                0.48992,                0.19101,                0.79305,               0.002179,               0.002179,               0.002179
                    240,                 1.2285,                  2.364,                0.89483,                  1.159,                0.99331,                0.95288,                 0.9811,                0.95145,                0.99199,                0.95126,                0.97706,                0.90912,                0.25151,                0.48972,                0.19087,                0.79297,               0.002146,               0.002146,               0.002146
                    241,                 1.2212,                 2.3528,                0.89123,                 1.1582,                0.99347,                0.95296,                0.98101,                0.95142,                0.99209,                 0.9513,                0.97705,                0.90937,                0.25147,                0.48958,                0.19088,                0.79292,               0.002113,               0.002113,               0.002113
                    242,                  1.232,                 2.3688,                0.89402,                 1.1578,                0.99347,                 0.9529,                0.98109,                0.95136,                0.99209,                0.95129,                0.97709,                0.90928,                 0.2514,                0.48967,                0.19087,                0.79288,                0.00208,                0.00208,                0.00208
                    243,                 1.2285,                 2.3621,                0.89214,                 1.1591,                0.99342,                0.95301,                0.98113,                0.95137,                0.99209,                0.95133,                0.97709,                 0.9096,                0.25133,                0.48956,                0.19086,                0.79282,               0.002047,               0.002047,               0.002047
                    244,                  1.224,                 2.3554,                0.88681,                 1.1567,                 0.9932,                0.95298,                0.98114,                0.95114,                0.99206,                0.95119,                 0.9771,                0.90943,                0.25137,                0.48951,                0.19089,                0.79278,               0.002014,               0.002014,               0.002014
                    245,                 1.2274,                 2.3577,                0.88765,                 1.1568,                0.99327,                0.95298,                0.98111,                0.95134,                0.99205,                0.95121,                0.97709,                0.90958,                0.25136,                0.48955,                0.19105,                0.79275,               0.001981,               0.001981,               0.001981
                    246,                 1.2311,                 2.3664,                0.89334,                 1.1585,                0.99313,                 0.9531,                0.98113,                0.95137,                0.99203,                0.95123,                0.97708,                0.90943,                0.25118,                0.48922,                0.19085,                 0.7927,               0.001948,               0.001948,               0.001948
                    247,                  1.232,                  2.363,                0.89386,                 1.1588,                0.99301,                0.95358,                0.98117,                0.95121,                0.99211,                0.95117,                0.97714,                0.90955,                0.25115,                0.48912,                0.19056,                0.79269,               0.001915,               0.001915,               0.001915
                    248,                 1.2284,                 2.3596,                0.88876,                 1.1576,                0.99327,                0.95311,                0.98107,                 0.9513,                0.99218,                0.95119,                0.97718,                0.90962,                0.25116,                 0.4891,                 0.1904,                0.79263,               0.001882,               0.001882,               0.001882
                    249,                 1.2252,                 2.3558,                0.88809,                 1.1561,                0.99328,                0.95319,                0.98109,                0.95137,                 0.9922,                0.95106,                0.97718,                0.90947,                0.25112,                0.48913,                0.19045,                0.79256,               0.001849,               0.001849,               0.001849
                    250,                  1.225,                  2.355,                 0.8881,                 1.1557,                0.99331,                0.95347,                 0.9811,                0.95139,                0.99217,                0.95107,                0.97734,                0.90944,                0.25093,                0.48906,                0.19015,                0.79251,               0.001816,               0.001816,               0.001816
                    251,                 1.2258,                 2.3579,                0.88727,                 1.1563,                0.99335,                0.95325,                0.98113,                0.95149,                0.99219,                0.95116,                0.97755,                0.90947,                0.25078,                0.48889,                0.18993,                0.79242,               0.001783,               0.001783,               0.001783
                    252,                 1.2264,                 2.3574,                0.88895,                 1.1576,                0.99302,                0.95346,                0.98115,                0.95141,                0.99215,                0.95114,                0.97765,                0.90969,                0.25073,                 0.4888,                0.18983,                0.79231,                0.00175,                0.00175,                0.00175
                    253,                 1.2225,                 2.3515,                0.88306,                 1.1552,                0.99298,                0.95343,                0.98117,                0.95146,                0.99222,                0.95138,                0.97771,                0.90944,                0.25078,                0.48879,                0.18958,                0.79228,               0.001717,               0.001717,               0.001717
                    254,                 1.2193,                 2.3425,                0.88181,                 1.1538,                  0.993,                0.95353,                0.98116,                0.95144,                0.99215,                0.95127,                0.97767,                0.90959,                0.25069,                0.48874,                0.18922,                0.79229,               0.001684,               0.001684,               0.001684
                    255,                 1.2227,                 2.3476,                0.88089,                 1.1527,                0.99287,                0.95351,                0.98119,                0.95125,                0.99219,                0.95153,                0.97754,                0.90966,                0.25056,                0.48859,                0.18892,                 0.7922,               0.001651,               0.001651,               0.001651
                    256,                 1.2264,                 2.3535,                0.88391,                 1.1558,                0.99311,                0.95354,                0.98157,                0.95159,                0.99222,                0.95146,                0.97755,                0.90993,                 0.2504,                0.48841,                0.18872,                0.79214,               0.001618,               0.001618,               0.001618
                    257,                  1.223,                 2.3504,                0.88083,                 1.1535,                0.99308,                0.95372,                0.98161,                0.95152,                0.99211,                0.95159,                0.97763,                0.91005,                0.25049,                0.48836,                0.18863,                0.79211,               0.001585,               0.001585,               0.001585
                    258,                 1.2195,                 2.3447,                0.87986,                 1.1543,                0.99313,                0.95386,                0.98146,                0.95173,                0.99218,                0.95171,                0.97762,                0.91009,                0.25063,                0.48834,                0.18856,                 0.7921,               0.001552,               0.001552,               0.001552
                    259,                 1.2249,                 2.3519,                0.88587,                 1.1537,                0.99336,                0.95356,                0.98146,                0.95156,                0.99235,                0.95147,                0.97764,                0.91013,                0.25061,                0.48826,                0.18849,                0.79205,               0.001519,               0.001519,               0.001519
                    260,                 1.2191,                 2.3438,                0.87748,                 1.1525,                0.99334,                0.95351,                0.98141,                0.95172,                0.99221,                0.95161,                0.97766,                 0.9099,                0.25049,                0.48815,                0.18825,                0.79201,               0.001486,               0.001486,               0.001486
                    261,                 1.2203,                  2.344,                0.87842,                  1.153,                 0.9935,                0.95346,                 0.9814,                 0.9518,                0.99241,                0.95149,                0.97769,                0.90999,                0.25052,                0.48807,                0.18812,                0.79205,               0.001453,               0.001453,               0.001453
                    262,                 1.2184,                  2.342,                0.87487,                 1.1507,                0.99369,                0.95355,                0.98146,                0.95178,                0.99258,                0.95147,                0.97772,                0.91022,                0.25031,                0.48805,                0.18787,                0.79194,                0.00142,                0.00142,                0.00142
                    263,                 1.2226,                 2.3439,                0.87573,                 1.1512,                0.99373,                0.95342,                0.98142,                0.95181,                0.99266,                0.95171,                0.97767,                0.91021,                0.25014,                0.48797,                0.18755,                0.79191,               0.001387,               0.001387,               0.001387
                    264,                 1.2238,                 2.3448,                0.87735,                 1.1506,                 0.9938,                0.95343,                0.98144,                0.95162,                0.99274,                0.95185,                0.97773,                0.91051,                0.25022,                0.48792,                0.18735,                0.79192,               0.001354,               0.001354,               0.001354
                    265,                 1.2213,                 2.3399,                0.87433,                 1.1516,                 0.9939,                 0.9534,                0.98145,                0.95165,                0.99274,                 0.9518,                0.97768,                0.91071,                0.25021,                 0.4879,                0.18731,                0.79188,               0.001321,               0.001321,               0.001321
                    266,                 1.2166,                 2.3336,                0.87307,                 1.1498,                0.99375,                0.95344,                0.98142,                0.95166,                0.99258,                0.95197,                0.97774,                0.91062,                0.25003,                0.48785,                0.18721,                0.79187,               0.001288,               0.001288,               0.001288
                    267,                 1.2149,                 2.3352,                0.87023,                 1.1484,                0.99318,                 0.9539,                0.98147,                0.95161,                0.99273,                0.95223,                0.97775,                0.91088,                0.24992,                0.48769,                0.18715,                0.79185,               0.001255,               0.001255,               0.001255
                    268,                 1.2071,                  2.326,                0.86852,                 1.1463,                0.99373,                 0.9537,                0.98146,                0.95169,                0.99266,                0.95224,                0.97778,                0.91079,                0.24985,                0.48765,                0.18689,                0.79182,               0.001222,               0.001222,               0.001222
                    269,                 1.2127,                 2.3313,                 0.8723,                 1.1484,                0.99347,                0.95371,                0.98145,                0.95158,                0.99248,                0.95219,                0.97788,                0.91095,                0.24978,                0.48769,                 0.1869,                0.79175,               0.001189,               0.001189,               0.001189
                    270,                 1.2103,                 2.3315,                0.86875,                 1.1473,                0.99299,                0.95387,                0.98148,                0.95186,                0.99229,                0.95216,                0.97791,                0.91115,                0.24971,                0.48753,                0.18673,                0.79177,               0.001156,               0.001156,               0.001156
                    271,                 1.2119,                 2.3266,                0.86554,                 1.1462,                0.99312,                0.95387,                0.98163,                0.95195,                0.99239,                0.95211,                0.97776,                  0.911,                0.24952,                0.48734,                0.18643,                0.79171,               0.001123,               0.001123,               0.001123
                    272,                 1.2033,                 2.3137,                0.86323,                 1.1446,                0.99307,                0.95387,                0.98166,                0.95196,                0.99237,                0.95212,                0.97772,                0.91116,                0.24945,                0.48727,                 0.1864,                 0.7916,                0.00109,                0.00109,                0.00109
                    273,                 1.2107,                 2.3295,                0.86814,                 1.1465,                0.99324,                0.95387,                0.98165,                 0.9519,                0.99242,                0.95205,                0.97771,                0.91133,                0.24945,                0.48715,                0.18619,                0.79156,               0.001057,               0.001057,               0.001057
                    274,                 1.2032,                 2.3194,                0.86139,                 1.1461,                0.99313,                0.95387,                0.98164,                0.95204,                0.99246,                0.95205,                0.97772,                0.91141,                0.24922,                0.48714,                0.18578,                0.79152,               0.001024,               0.001024,               0.001024
                    275,                 1.2095,                 2.3274,                0.86553,                 1.1466,                0.99368,                0.95335,                0.98168,                0.95199,                0.99238,                0.95191,                0.97782,                0.91146,                0.24918,                0.48703,                 0.1857,                0.79152,               0.000991,               0.000991,               0.000991
                    276,                 1.2124,                 2.3247,                0.86178,                 1.1452,                0.99372,                0.95354,                0.98168,                0.95199,                0.99254,                0.95187,                 0.9778,                0.91167,                  0.249,                0.48693,                0.18539,                0.79146,               0.000958,               0.000958,               0.000958
                    277,                 1.2059,                 2.3214,                0.86436,                 1.1457,                0.99333,                0.95379,                0.98177,                0.95201,                0.99269,                0.95201,                0.97792,                0.91177,                 0.2489,                0.48682,                0.18521,                0.79142,               0.000925,               0.000925,               0.000925
                    278,                 1.2102,                 2.3259,                 0.8628,                 1.1449,                0.99322,                0.95379,                 0.9817,                0.95196,                0.99266,                  0.952,                 0.9778,                0.91153,                0.24872,                0.48677,                0.18503,                0.79136,               0.000892,               0.000892,               0.000892
                    279,                 1.2085,                 2.3174,                0.85974,                 1.1439,                0.99327,                0.95371,                0.98178,                0.95194,                0.99253,                0.95193,                0.97787,                0.91164,                0.24857,                0.48663,                0.18493,                0.79132,               0.000859,               0.000859,               0.000859
                    280,                 1.2105,                 2.3207,                0.86066,                 1.1452,                0.99357,                0.95371,                0.98173,                0.95193,                0.99276,                0.95199,                0.97789,                 0.9116,                0.24855,                0.48652,                0.18485,                0.79129,               0.000826,               0.000826,               0.000826
                    281,                  1.198,                 2.3057,                0.85392,                 1.1399,                0.99363,                0.95364,                0.98174,                0.95191,                0.99273,                0.95193,                0.97787,                0.91185,                0.24851,                0.48627,                0.18482,                0.79123,               0.000793,               0.000793,               0.000793
                    282,                 1.2037,                  2.315,                0.85853,                 1.1446,                 0.9935,                0.95364,                0.98178,                 0.9521,                 0.9927,                0.95205,                0.97806,                0.91177,                0.24859,                0.48624,                0.18494,                 0.7912,                0.00076,                0.00076,                0.00076
                    283,                 1.2071,                 2.3195,                0.85862,                 1.1436,                0.99382,                0.95352,                0.98178,                 0.9519,                0.99259,                0.95203,                0.97789,                0.91157,                0.24856,                0.48614,                0.18492,                0.79118,               0.000727,               0.000727,               0.000727
                    284,                 1.2004,                 2.3082,                0.85242,                 1.1415,                0.99383,                0.95347,                0.98177,                0.95186,                0.99268,                0.95211,                0.97807,                 0.9117,                0.24864,                0.48607,                0.18501,                0.79116,               0.000694,               0.000694,               0.000694
                    285,                 1.1999,                 2.3031,                0.85188,                 1.1409,                0.99387,                0.95349,                0.98187,                0.95191,                 0.9927,                0.95212,                0.97798,                0.91185,                0.24869,                0.48602,                  0.185,                0.79112,               0.000661,               0.000661,               0.000661
                    286,                 1.2026,                 2.3159,                0.85561,                 1.1417,                0.99373,                0.95336,                0.98176,                0.95194,                0.99268,                0.95209,                0.97803,                0.91185,                0.24879,                0.48584,                0.18507,                0.79106,               0.000628,               0.000628,               0.000628
                    287,                 1.2004,                 2.3081,                0.85203,                 1.1398,                0.99374,                0.95335,                0.98173,                0.95186,                0.99264,                0.95208,                0.97802,                0.91191,                0.24884,                0.48589,                 0.1852,                0.79101,               0.000595,               0.000595,               0.000595
                    288,                 1.1977,                 2.3022,                0.84672,                 1.1385,                 0.9938,                0.95337,                0.98177,                 0.9519,                0.99263,                0.95177,                 0.9779,                0.91192,                 0.2489,                0.48576,                 0.1851,                0.79095,               0.000562,               0.000562,               0.000562
                    289,                 1.1957,                 2.2979,                0.84675,                  1.137,                0.99388,                0.95333,                0.98186,                0.95176,                 0.9927,                 0.9519,                0.97788,                0.91203,                0.24891,                0.48558,                0.18487,                0.79092,               0.000529,               0.000529,               0.000529
                    290,                 1.2012,                 2.3032,                0.84837,                 1.1399,                0.99385,                0.95335,                0.98187,                0.95172,                0.99268,                0.95186,                0.97784,                0.91206,                0.24887,                0.48547,                0.18489,                0.79085,               0.000496,               0.000496,               0.000496
                    291,                  1.196,                 2.3071,                  0.799,                 1.1544,                0.99388,                0.95328,                0.98192,                0.95176,                0.99279,                0.95188,                0.97792,                0.91195,                0.24881,                0.48505,                0.18484,                0.79077,               0.000463,               0.000463,               0.000463
                    292,                 1.1842,                 2.2867,                0.78301,                 1.1467,                  0.994,                0.95323,                0.98197,                0.95184,                0.99283,                0.95187,                0.97794,                0.91215,                0.24875,                0.48467,                0.18464,                0.79068,                0.00043,                0.00043,                0.00043
                    293,                 1.1828,                  2.277,                0.78087,                 1.1464,                0.99396,                0.95311,                0.98196,                0.95208,                0.99291,                0.95185,                  0.978,                0.91229,                0.24866,                 0.4843,                0.18471,                0.79062,               0.000397,               0.000397,               0.000397
                    294,                 1.1821,                 2.2784,                0.77811,                 1.1459,                0.99403,                0.95323,                0.98188,                0.95214,                 0.9929,                0.95185,                0.97792,                0.91248,                0.24859,                0.48392,                 0.1848,                0.79058,               0.000364,               0.000364,               0.000364
                    295,                 1.1794,                 2.2709,                0.77408,                 1.1448,                0.99404,                0.95328,                0.98189,                0.95213,                0.99288,                0.95188,                0.97802,                0.91235,                 0.2485,                0.48355,                0.18481,                0.79051,               0.000331,               0.000331,               0.000331
                    296,                 1.1764,                 2.2694,                0.77256,                 1.1437,                0.99283,                0.95398,                 0.9819,                0.95218,                0.99293,                0.95211,                0.97797,                0.91237,                0.24844,                0.48323,                0.18474,                0.79044,               0.000298,               0.000298,               0.000298
                    297,                 1.1734,                 2.2633,                0.76652,                 1.1411,                0.99289,                0.95397,                0.98189,                 0.9522,                0.99218,                 0.9526,                0.97796,                0.91235,                0.24836,                0.48296,                0.18459,                0.79033,               0.000265,               0.000265,               0.000265
                    298,                 1.1732,                 2.2582,                0.76542,                 1.1412,                0.99384,                0.95337,                0.98212,                 0.9524,                0.99275,                0.95225,                0.97807,                0.91242,                0.24831,                0.48258,                0.18452,                0.79027,               0.000232,               0.000232,               0.000232
                    299,                 1.1734,                 2.2596,                0.76569,                   1.14,                0.99388,                0.95347,                0.98199,                0.95225,                0.99263,                0.95234,                0.97796,                0.91256,                0.24837,                0.48237,                0.18449,                0.79024,               0.000199,               0.000199,               0.000199
                    300,                  1.171,                  2.256,                 0.7646,                 1.1399,                0.99263,                0.95424,                0.98204,                0.95231,                0.99261,                0.95242,                0.97791,                 0.9128,                 0.2482,                 0.4821,                0.18439,                0.79014,               0.000166,               0.000166,               0.000166
