                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    219,                0.89477,                 1.8674,                0.69152,                  1.194,                0.92209,                0.84371,                0.87707,                0.78842,                0.91516,                0.83742,                0.86386,                0.72734,                0.38101,                0.76228,                0.35036,                0.92114,               0.002839,               0.002839,               0.002839
                    220,                0.89187,                  1.852,                0.68647,                  1.182,                0.92168,                0.84204,                0.87639,                0.78758,                0.91178,                0.83895,                 0.8627,                 0.7276,                0.38177,                0.76069,                0.35175,                0.92112,               0.002806,               0.002806,               0.002806
                    221,                0.88772,                 1.8439,                0.68797,                 1.1868,                0.92578,                0.84007,                0.87653,                0.78877,                0.91697,                0.83598,                0.86418,                0.72893,                0.38164,                0.75776,                0.35183,                0.92121,               0.002773,               0.002773,               0.002773
                    222,                0.90874,                 1.9015,                0.69746,                 1.1971,                0.92407,                 0.8395,                 0.8768,                0.78805,                0.91511,                0.83463,                0.86386,                0.72887,                 0.3818,                0.75889,                0.35165,                0.92207,                0.00274,                0.00274,                0.00274
                    223,                0.90075,                 1.8702,                0.69163,                 1.1942,                0.92299,                   0.84,                0.87719,                0.78862,                0.93139,                 0.8197,                0.86168,                0.72761,                0.38315,                0.76038,                0.35145,                0.92183,               0.002707,               0.002707,               0.002707
                    224,                0.89545,                 1.8648,                0.68781,                 1.1913,                0.92167,                0.84371,                0.87783,                0.78926,                0.91341,                0.83346,                0.86349,                0.72959,                0.38359,                0.75787,                0.35101,                 0.9216,               0.002674,               0.002674,               0.002674
                    225,                0.90133,                 1.8699,                0.68826,                 1.1881,                0.91449,                0.84849,                0.87716,                0.78809,                0.93329,                0.82101,                0.86376,                0.72811,                0.38306,                 0.7632,                0.35019,                0.92134,               0.002641,               0.002641,               0.002641
                    226,                0.88944,                 1.8575,                0.68232,                 1.1882,                0.92872,                0.83642,                0.87767,                0.78891,                0.91015,                0.83714,                0.86537,                0.72782,                0.38249,                0.76264,                0.34981,                0.92101,               0.002608,               0.002608,               0.002608
                    227,                0.88516,                 1.8393,                0.68137,                 1.1792,                0.91414,                0.84846,                0.87878,                0.79042,                0.90904,                0.84158,                  0.866,                0.72764,                0.38236,                0.76273,                0.34989,                0.92098,               0.002575,               0.002575,               0.002575
                    228,                0.88253,                 1.8234,                0.67892,                 1.1853,                 0.9128,                 0.8483,                0.87879,                0.78992,                0.90546,                0.84105,                0.86639,                0.72762,                0.38158,                0.75997,                0.34982,                0.92018,               0.002542,               0.002542,               0.002542
                    229,                0.87758,                  1.828,                0.67429,                 1.1785,                0.91392,                0.84545,                0.87822,                0.78857,                0.91272,                0.83592,                0.86652,                  0.727,                0.38158,                0.76185,                0.35049,                0.91976,               0.002509,               0.002509,               0.002509
                    230,                0.89066,                 1.8515,                0.68435,                 1.1837,                0.92065,                0.84095,                0.87852,                0.79078,                0.91633,                0.83146,                0.86549,                0.72865,                0.38061,                0.76232,                0.35002,                0.91945,               0.002476,               0.002476,               0.002476
                    231,                0.88729,                 1.8448,                0.68203,                 1.1834,                0.92342,                0.83975,                 0.8783,                0.78976,                0.91817,                0.82935,                0.86505,                0.72957,                0.38068,                0.76541,                0.34985,                0.91978,               0.002443,               0.002443,               0.002443
                    232,                0.87991,                 1.8274,                0.67759,                 1.1771,                0.92582,                0.83678,                0.87786,                0.78899,                0.91892,                0.82985,                0.86575,                0.72873,                0.38061,                0.76365,                0.34938,                0.92011,                0.00241,                0.00241,                0.00241
                    233,                0.88921,                  1.849,                0.68352,                 1.1838,                0.92231,                0.83889,                0.87834,                0.78884,                0.91704,                0.82875,                0.86488,                 0.7282,                0.37988,                0.76357,                0.34845,                0.91924,               0.002377,               0.002377,               0.002377
                    234,                 0.8812,                 1.8515,                0.67852,                 1.1793,                0.92412,                 0.8363,                0.87793,                0.78982,                0.92908,                0.82019,                0.86534,                0.72858,                 0.3786,                0.76116,                0.34782,                0.91886,               0.002344,               0.002344,               0.002344
                    235,                0.89419,                 1.8649,                0.68851,                 1.1873,                0.91015,                0.85035,                0.87827,                0.79007,                0.93393,                0.81902,                0.86444,                0.72773,                0.37827,                0.75785,                0.34717,                0.91874,               0.002311,               0.002311,               0.002311
                    236,                0.87431,                 1.8181,                0.67242,                   1.17,                0.90586,                0.85343,                0.87823,                0.78977,                0.93452,                 0.8193,                0.86435,                0.72798,                0.37922,                0.75708,                0.34716,                 0.9191,               0.002278,               0.002278,               0.002278
                    237,                0.87831,                  1.836,                0.67825,                 1.1784,                0.91504,                0.84583,                0.87837,                0.78962,                0.93623,                0.81723,                0.86379,                0.72842,                0.38058,                0.75799,                0.34799,                0.91973,               0.002245,               0.002245,               0.002245
                    238,                 0.8842,                 1.8335,                0.67805,                 1.1828,                0.91851,                0.84388,                0.87908,                0.79033,                0.93861,                0.81658,                0.86579,                0.72889,                0.37963,                0.75898,                0.34784,                0.91918,               0.002212,               0.002212,               0.002212
                    239,                0.88931,                 1.8614,                 0.6832,                 1.1842,                0.91998,                0.84426,                0.87899,                0.79153,                 0.9122,                0.83662,                0.86565,                0.72953,                0.37944,                0.76084,                0.34624,                0.91901,               0.002179,               0.002179,               0.002179
                    240,                0.86592,                 1.8109,                0.66612,                 1.1647,                0.91999,                0.84259,                  0.879,                0.79102,                0.91194,                0.83414,                0.86545,                0.72989,                 0.3788,                0.76202,                0.34624,                0.91869,               0.002146,               0.002146,               0.002146
                    241,                0.87391,                 1.8224,                0.66835,                  1.174,                0.92119,                0.84055,                0.87878,                0.79193,                0.91869,                0.82971,                 0.8649,                0.73011,                0.37927,                0.75967,                0.34759,                0.91869,               0.002113,               0.002113,               0.002113
                    242,                0.88422,                 1.8441,                0.67798,                 1.1812,                0.92596,                0.83829,                0.87896,                0.79165,                0.92552,                0.82698,                0.86609,                0.72976,                0.37911,                0.75901,                0.34814,                0.91865,                0.00208,                0.00208,                0.00208
                    243,                 0.8802,                 1.8217,                0.67156,                 1.1749,                 0.9126,                0.84958,                0.87887,                0.79136,                0.90404,                0.83956,                0.86459,                0.73083,                0.37987,                 0.7579,                0.34764,                0.91918,               0.002047,               0.002047,               0.002047
                    244,                0.88106,                 1.8388,                0.67579,                  1.176,                 0.9205,                0.84148,                0.87875,                0.79098,                0.91903,                0.83087,                0.86657,                0.73125,                0.38017,                0.75949,                0.34796,                0.91971,               0.002014,               0.002014,               0.002014
                    245,                0.88175,                 1.8302,                0.67211,                 1.1794,                0.92296,                0.84121,                0.87883,                0.79066,                0.93485,                0.81956,                0.86581,                 0.7313,                 0.3803,                0.76247,                0.34792,                0.92014,               0.001981,               0.001981,               0.001981
                    246,                0.87971,                 1.8401,                0.67337,                  1.176,                0.91863,                0.84626,                0.87889,                0.79228,                0.93606,                 0.8203,                0.86675,                0.73181,                0.38063,                0.76035,                 0.3475,                0.92033,               0.001948,               0.001948,               0.001948
                    247,                0.86402,                 1.7934,                0.66237,                 1.1685,                0.91584,                0.84766,                0.87889,                0.79091,                0.93917,                0.82055,                0.86606,                0.73207,                0.38006,                0.76237,                0.34778,                0.92017,               0.001915,               0.001915,               0.001915
                    248,                0.88584,                 1.8393,                0.67344,                 1.1741,                0.91455,                 0.8481,                0.87906,                0.79213,                0.93794,                0.82049,                0.86715,                0.73204,                 0.3798,                0.76361,                0.34784,                0.92015,               0.001882,               0.001882,               0.001882
                    249,                0.87136,                 1.8142,                0.66465,                 1.1666,                0.91647,                0.84706,                0.87912,                0.79204,                0.91058,                 0.8388,                0.86694,                 0.7311,                0.37971,                0.76293,                0.34761,                0.91965,               0.001849,               0.001849,               0.001849
                    250,                0.86923,                 1.8069,                0.66465,                 1.1712,                0.91684,                0.84867,                0.87924,                 0.7922,                 0.9117,                0.84026,                0.86766,                0.73073,                 0.3792,                  0.761,                0.34718,                0.91934,               0.001816,               0.001816,               0.001816
                    251,                0.87642,                 1.8168,                0.66654,                 1.1731,                0.91589,                0.84874,                0.87972,                 0.7918,                 0.9136,                0.83784,                0.86737,                0.73139,                  0.379,                0.75768,                0.34686,                0.91885,               0.001783,               0.001783,               0.001783
                    252,                0.87173,                 1.8118,                0.66471,                 1.1677,                0.91698,                0.84753,                0.87994,                0.79261,                0.91292,                 0.8389,                 0.8672,                0.73132,                0.37886,                0.75743,                0.34694,                0.91885,                0.00175,                0.00175,                0.00175
                    253,                0.88025,                 1.8419,                0.67457,                 1.1762,                0.91683,                0.84758,                0.87999,                 0.7912,                0.91121,                0.83939,                 0.8672,                0.73265,                0.37794,                0.75901,                0.34666,                0.91807,               0.001717,               0.001717,               0.001717
                    254,                 0.8746,                 1.8138,                0.66769,                 1.1742,                0.91861,                0.84746,                0.88011,                0.79151,                0.91215,                0.84004,                0.86717,                0.73243,                 0.3778,                0.75866,                0.34617,                0.91795,               0.001684,               0.001684,               0.001684
                    255,                0.86828,                 1.8014,                0.66453,                 1.1666,                0.91944,                0.84743,                 0.8801,                0.79222,                0.91308,                0.84112,                0.86793,                0.73327,                0.37715,                0.75966,                0.34607,                0.91742,               0.001651,               0.001651,               0.001651
                    256,                0.87997,                 1.8352,                0.66887,                 1.1737,                0.91938,                0.84733,                 0.8802,                0.79198,                0.92007,                0.83534,                0.86768,                0.73321,                0.37705,                0.76325,                0.34591,                0.91715,               0.001618,               0.001618,               0.001618
                    257,                0.87305,                 1.8288,                0.67051,                 1.1724,                0.91646,                0.84811,                0.88029,                0.79176,                0.92102,                0.83344,                0.86782,                0.73131,                0.37649,                0.76346,                 0.3455,                0.91658,               0.001585,               0.001585,               0.001585
                    258,                0.87209,                  1.809,                0.66737,                 1.1678,                0.91916,                 0.8451,                0.87948,                0.79328,                0.92005,                0.83623,                0.86785,                0.73321,                 0.3763,                0.76204,                0.34555,                0.91681,               0.001552,               0.001552,               0.001552
                    259,                0.86323,                 1.7908,                0.66291,                 1.1617,                0.91845,                 0.8462,                0.87947,                 0.7929,                0.91762,                0.83576,                0.86663,                0.73169,                0.37613,                0.76399,                0.34603,                0.91637,               0.001519,               0.001519,               0.001519
                    260,                0.87017,                 1.8071,                 0.6615,                 1.1678,                0.91759,                0.84727,                0.87953,                0.79332,                0.91885,                0.83545,                0.86707,                0.73278,                0.37612,                0.76587,                0.34627,                0.91653,               0.001486,               0.001486,               0.001486
                    261,                0.87202,                 1.8238,                0.66882,                 1.1704,                0.92393,                0.84292,                0.88051,                0.79287,                 0.9284,                0.82629,                0.86712,                0.73266,                0.37563,                0.76584,                0.34537,                0.91601,               0.001453,               0.001453,               0.001453
                    262,                0.87679,                   1.83,                 0.6663,                 1.1718,                0.91648,                0.84781,                0.87967,                0.79351,                0.92922,                 0.8258,                0.86774,                0.73271,                0.37624,                0.76521,                0.34577,                0.91641,                0.00142,                0.00142,                0.00142
                    263,                0.86336,                 1.7901,                0.65423,                  1.162,                0.92227,                0.84241,                0.87972,                0.79378,                 0.9301,                0.82445,                0.86719,                0.73232,                 0.3761,                0.76514,                0.34519,                0.91633,               0.001387,               0.001387,               0.001387
                    264,                 0.8585,                 1.7827,                0.64929,                 1.1587,                0.92198,                0.84574,                0.87967,                0.79381,                0.93017,                0.82437,                0.86769,                0.73201,                0.37615,                0.76523,                0.34545,                0.91647,               0.001354,               0.001354,               0.001354
                    265,                0.87071,                  1.817,                0.66212,                 1.1661,                0.92049,                0.84739,                0.87964,                0.79358,                0.91585,                0.83739,                0.86741,                0.73142,                0.37641,                0.76557,                0.34589,                0.91634,               0.001321,               0.001321,               0.001321
                    266,                 0.8563,                  1.773,                0.64882,                  1.159,                0.92039,                0.84824,                0.87951,                0.79357,                0.91283,                 0.8407,                0.86701,                0.73108,                0.37663,                0.76591,                0.34606,                0.91619,               0.001288,               0.001288,               0.001288
                    267,                  0.861,                 1.7976,                0.65949,                 1.1641,                0.91962,                0.84881,                 0.8797,                0.79429,                0.91307,                0.84098,                0.86679,                 0.7318,                0.37682,                0.76383,                0.34646,                0.91622,               0.001255,               0.001255,               0.001255
                    268,                0.86657,                 1.8034,                0.65762,                 1.1615,                0.92341,                0.84591,                0.87961,                0.79355,                0.91769,                 0.8364,                0.86674,                0.73139,                  0.377,                0.76533,                 0.3463,                0.91639,               0.001222,               0.001222,               0.001222
                    269,                0.86003,                 1.7871,                0.65596,                 1.1618,                0.92084,                0.84722,                0.87997,                0.79357,                0.91901,                0.83413,                0.86702,                0.73169,                0.37678,                0.76405,                0.34617,                0.91613,               0.001189,               0.001189,               0.001189
                    270,                0.85984,                 1.7978,                 0.6535,                 1.1643,                0.92274,                0.84651,                0.88009,                0.79379,                0.92135,                0.83636,                0.86739,                0.73118,                0.37694,                0.76313,                0.34615,                0.91622,               0.001156,               0.001156,               0.001156
                    271,                 0.8546,                 1.7861,                0.65107,                 1.1597,                0.92439,                0.84422,                0.88028,                0.79372,                0.92283,                0.83353,                0.86624,                0.73168,                 0.3769,                0.76305,                0.34597,                 0.9163,               0.001123,               0.001123,               0.001123
                    272,                0.85511,                 1.7719,                0.64614,                 1.1597,                0.92476,                0.84358,                 0.8804,                0.79352,                0.92302,                0.83181,                0.86687,                0.73156,                0.37683,                0.76326,                 0.3461,                0.91619,                0.00109,                0.00109,                0.00109
                    273,                0.85532,                 1.7737,                0.65277,                 1.1618,                0.92296,                0.84466,                0.88054,                0.79374,                0.92327,                 0.8325,                0.86674,                0.73168,                0.37683,                0.76354,                0.34615,                0.91614,               0.001057,               0.001057,               0.001057
                    274,                0.85756,                 1.7756,                 0.6521,                  1.158,                0.92293,                0.84602,                0.88065,                0.79395,                0.91776,                0.83793,                0.86769,                0.73193,                0.37688,                0.76499,                0.34601,                0.91588,               0.001024,               0.001024,               0.001024
                    275,                0.85726,                 1.7822,                0.65174,                 1.1598,                0.92369,                0.84542,                0.88019,                0.79413,                0.91956,                0.83696,                0.86712,                0.73079,                0.37707,                0.76213,                0.34625,                0.91585,               0.000991,               0.000991,               0.000991
                    276,                0.86474,                 1.8004,                0.65696,                 1.1659,                0.92146,                0.84571,                 0.8806,                0.79363,                0.91655,                0.83759,                0.86793,                 0.7312,                0.37686,                0.76139,                0.34596,                0.91552,               0.000958,               0.000958,               0.000958
                    277,                 0.8521,                  1.774,                0.64178,                 1.1574,                0.92229,                0.84636,                0.88095,                0.79416,                0.91775,                 0.8382,                0.86826,                0.73166,                0.37672,                0.76122,                0.34575,                0.91537,               0.000925,               0.000925,               0.000925
                    278,                0.85454,                 1.7864,                0.65133,                 1.1583,                0.92305,                0.84668,                0.88124,                 0.7941,                0.91756,                0.83834,                0.86831,                0.73192,                0.37655,                0.76167,                 0.3456,                0.91538,               0.000892,               0.000892,               0.000892
                    279,                0.85826,                 1.7919,                0.65267,                  1.161,                0.92406,                0.84563,                0.88122,                0.79428,                 0.9207,                0.83631,                0.86833,                0.73203,                0.37633,                0.76102,                0.34579,                0.91533,               0.000859,               0.000859,               0.000859
                    280,                0.84806,                 1.7762,                0.64618,                 1.1574,                0.92418,                0.84593,                0.88137,                0.79406,                0.92228,                0.83389,                0.86825,                0.73194,                0.37667,                0.76117,                0.34601,                0.91565,               0.000826,               0.000826,               0.000826
                    281,                0.85521,                 1.7779,                 0.6432,                  1.158,                0.92528,                0.84511,                0.88129,                0.79403,                0.92258,                0.83357,                 0.8682,                0.73245,                0.37667,                0.76278,                0.34602,                0.91589,               0.000793,               0.000793,               0.000793
                    282,                0.85387,                 1.7908,                0.64946,                 1.1587,                0.92437,                0.84535,                0.88107,                0.79422,                0.92272,                0.83447,                 0.8681,                0.73217,                0.37678,                0.76341,                0.34598,                0.91597,                0.00076,                0.00076,                0.00076
                    283,                 0.8558,                 1.7651,                0.64608,                 1.1552,                0.92582,                 0.8435,                0.88096,                0.79393,                0.92444,                  0.834,                0.86806,                0.73191,                 0.3769,                0.76433,                0.34624,                0.91595,               0.000727,               0.000727,               0.000727
                    284,                0.84852,                 1.7744,                 0.6436,                 1.1535,                0.92654,                0.84355,                0.88095,                0.79367,                0.92476,                0.83541,                0.86879,                0.73181,                0.37701,                0.76447,                0.34618,                 0.9159,               0.000694,               0.000694,               0.000694
                    285,                0.86051,                 1.7871,                 0.6513,                 1.1626,                 0.9278,                0.84205,                0.88093,                0.79425,                0.92528,                0.83503,                0.86881,                0.73154,                0.37716,                0.76474,                0.34652,                0.91579,               0.000661,               0.000661,               0.000661
                    286,                0.84854,                 1.7719,                0.64794,                 1.1556,                0.92737,                0.84233,                0.88092,                0.79416,                0.92568,                0.83472,                0.86952,                0.73197,                0.37729,                0.76767,                0.34652,                0.91588,               0.000628,               0.000628,               0.000628
                    287,                 0.8461,                 1.7713,                0.64145,                 1.1541,                0.92912,                0.84115,                0.88087,                0.79423,                0.92572,                0.83302,                0.86965,                0.73221,                 0.3773,                0.76787,                0.34681,                0.91591,               0.000595,               0.000595,               0.000595
                    288,                0.85367,                 1.7651,                0.64222,                 1.1558,                0.92868,                0.84139,                0.88095,                0.79471,                0.92604,                0.83313,                0.86937,                0.73331,                  0.377,                0.76674,                0.34644,                0.91577,               0.000562,               0.000562,               0.000562
                    289,                0.85209,                 1.7838,                0.64459,                 1.1586,                0.92899,                0.84145,                0.88069,                0.79467,                0.92532,                0.83422,                0.86878,                 0.7318,                0.37728,                0.76779,                0.34619,                0.91595,               0.000529,               0.000529,               0.000529
                    290,                0.84802,                   1.77,                0.64373,                 1.1539,                0.92516,                0.84387,                0.88092,                0.79485,                0.92569,                0.83373,                0.86976,                0.73235,                0.37697,                0.76697,                0.34604,                0.91582,               0.000496,               0.000496,               0.000496
                    291,                0.82092,                 1.7267,                0.61398,                 1.1645,                0.92654,                0.84237,                0.88083,                0.79469,                0.92741,                0.83188,                0.86961,                0.73328,                0.37702,                0.76761,                0.34591,                0.91569,               0.000463,               0.000463,               0.000463
                    292,                0.81239,                 1.6959,                0.59858,                 1.1588,                0.93243,                0.83964,                0.88068,                0.79448,                0.92928,                 0.8316,                 0.8702,                0.73307,                0.37665,                 0.7687,                0.34566,                0.91531,                0.00043,                0.00043,                0.00043
                    293,                0.80782,                 1.6923,                0.59157,                 1.1533,                0.92895,                0.84192,                0.88056,                0.79381,                0.93153,                0.83025,                0.87014,                0.73325,                0.37657,                0.76797,                0.34547,                0.91505,               0.000397,               0.000397,               0.000397
                    294,                 0.8057,                 1.6863,                0.59059,                 1.1545,                0.93249,                0.83925,                0.88013,                0.79352,                0.93248,                0.82944,                0.86978,                0.73369,                0.37639,                0.76919,                0.34533,                0.91487,               0.000364,               0.000364,               0.000364
                    295,                 0.8059,                 1.6975,                0.58983,                 1.1534,                0.93318,                0.83966,                0.88001,                0.79364,                0.93242,                0.82917,                0.86949,                0.73306,                0.37639,                0.76912,                0.34531,                0.91479,               0.000331,               0.000331,               0.000331
                    296,                0.80202,                 1.6876,                0.58662,                 1.1475,                0.93169,                0.84109,                   0.88,                  0.794,                0.93414,                0.82716,                0.86904,                0.73273,                0.37639,                0.76948,                0.34564,                 0.9147,               0.000298,               0.000298,               0.000298
                    297,                0.80134,                 1.6781,                0.58707,                 1.1494,                0.93261,                0.84109,                0.87997,                0.79358,                0.93594,                0.82727,                0.86899,                 0.7325,                0.37646,                0.77032,                0.34585,                0.91468,               0.000265,               0.000265,               0.000265
                    298,                0.80354,                 1.6842,                0.59207,                 1.1543,                0.93243,                0.84137,                0.87978,                0.79355,                0.93537,                0.82753,                  0.869,                0.73165,                0.37634,                0.77058,                0.34566,                0.91472,               0.000232,               0.000232,               0.000232
                    299,                  0.798,                 1.6787,                0.58567,                 1.1477,                0.93078,                0.84183,                 0.8799,                0.79346,                0.93454,                0.82802,                0.86846,                0.73192,                0.37633,                0.77107,                0.34565,                0.91472,               0.000199,               0.000199,               0.000199
                    300,                0.79552,                 1.6658,                0.58176,                 1.1437,                 0.9333,                  0.841,                0.87999,                0.79326,                0.93467,                0.82812,                0.86846,                0.73271,                0.37657,                0.77108,                0.34588,                0.91475,               0.000166,               0.000166,               0.000166
