                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    223,                 1.3079,                 2.4884,                0.99178,                  1.222,                0.98985,                0.95293,                0.97475,                0.94035,                0.99045,                0.95035,                0.97143,                0.90092,                0.28936,                0.55097,                0.22418,                 0.8101,               0.002707,               0.002707,               0.002707
                    224,                  1.312,                 2.4995,                0.99652,                 1.2279,                0.98992,                0.95309,                0.97474,                0.94041,                0.99189,                0.94923,                0.97117,                0.90098,                0.28947,                0.55058,                0.22415,                0.81011,               0.002674,               0.002674,               0.002674
                    225,                 1.3155,                 2.4992,                0.99605,                 1.2267,                0.98975,                0.95303,                0.97473,                0.94074,                0.99175,                0.94908,                 0.9713,                0.90114,                0.28944,                0.55033,                0.22442,                0.81011,               0.002641,               0.002641,               0.002641
                    226,                 1.3243,                 2.5124,                 1.0023,                 1.2271,                0.98993,                0.95305,                0.97478,                0.94077,                0.99014,                0.95057,                0.97161,                0.90114,                0.28921,                0.55012,                0.22437,                0.81002,               0.002608,               0.002608,               0.002608
                    227,                  1.308,                 2.4863,                0.98939,                 1.2206,                0.98987,                0.95294,                0.97476,                0.94069,                 0.9904,                0.95036,                 0.9716,                 0.9012,                0.28908,                0.54991,                0.22438,                0.80995,               0.002575,               0.002575,               0.002575
                    228,                 1.3038,                 2.4824,                0.98662,                 1.2197,                0.98972,                0.95292,                0.97466,                0.94087,                0.99065,                0.94987,                0.97158,                0.90105,                0.28919,                 0.5498,                0.22464,                   0.81,               0.002542,               0.002542,               0.002542
                    229,                 1.3093,                 2.4891,                0.98696,                 1.2212,                0.99008,                0.95292,                0.97462,                0.94092,                0.99037,                0.95038,                0.97134,                0.90098,                0.28906,                0.54959,                0.22466,                0.80989,               0.002509,               0.002509,               0.002509
                    230,                 1.3122,                  2.497,                0.99172,                 1.2244,                0.98962,                0.95297,                0.97468,                0.94077,                 0.9899,                0.95037,                0.97132,                0.90115,                 0.2889,                0.54951,                0.22483,                0.80982,               0.002476,               0.002476,               0.002476
                    231,                 1.3088,                 2.4918,                0.98744,                 1.2216,                0.98982,                0.95296,                0.97459,                 0.9409,                0.99019,                0.95049,                0.97134,                  0.901,                 0.2889,                0.54926,                 0.2248,                0.80978,               0.002443,               0.002443,               0.002443
                    232,                 1.3035,                 2.4772,                 0.9837,                 1.2209,                0.99002,                  0.953,                0.97478,                0.94087,                0.99044,                0.95033,                0.97133,                0.90113,                 0.2889,                0.54912,                0.22481,                0.80975,                0.00241,                0.00241,                0.00241
                    233,                 1.3063,                 2.4771,                0.98302,                  1.221,                0.99005,                0.95301,                0.97475,                0.94084,                0.99047,                0.95033,                0.97134,                0.90108,                0.28886,                0.54892,                0.22471,                0.80974,               0.002377,               0.002377,               0.002377
                    234,                   1.31,                 2.4889,                0.98603,                 1.2212,                0.99014,                0.95306,                0.97481,                0.94077,                0.99049,                0.95035,                0.97133,                0.90091,                0.28871,                0.54878,                0.22488,                0.80968,               0.002344,               0.002344,               0.002344
                    235,                 1.3023,                 2.4845,                0.98216,                 1.2185,                0.99029,                0.95306,                0.97475,                0.94065,                 0.9906,                0.95037,                0.97134,                0.90092,                 0.2887,                0.54842,                0.22482,                0.80962,               0.002311,               0.002311,               0.002311
                    236,                 1.3066,                 2.4853,                0.98222,                 1.2215,                0.99022,                0.95292,                0.97473,                0.94068,                0.99051,                0.95035,                0.97134,                0.90103,                0.28878,                0.54838,                0.22532,                 0.8096,               0.002278,               0.002278,               0.002278
                    237,                 1.3025,                 2.4779,                0.97583,                 1.2155,                0.99064,                0.95258,                0.97477,                0.94077,                0.99033,                0.95044,                0.97158,                0.90111,                0.28888,                0.54813,                0.22537,                0.80957,               0.002245,               0.002245,               0.002245
                    238,                 1.2977,                  2.471,                0.97445,                 1.2148,                0.99112,                0.95188,                0.97469,                0.94063,                0.99038,                0.95044,                0.97158,                0.90099,                0.28909,                0.54799,                0.22583,                 0.8096,               0.002212,               0.002212,               0.002212
                    239,                 1.3035,                 2.4781,                0.98057,                 1.2172,                0.99112,                0.95187,                0.97472,                 0.9406,                0.99039,                0.95047,                0.97153,                0.90103,                0.28918,                0.54789,                0.22594,                0.80956,               0.002179,               0.002179,               0.002179
                    240,                 1.3085,                 2.4852,                0.98181,                 1.2201,                0.99092,                0.95188,                0.97469,                0.94075,                0.99023,                0.95048,                0.97149,                0.90126,                0.28925,                0.54746,                0.22618,                0.80954,               0.002146,               0.002146,               0.002146
                    241,                 1.3117,                 2.4857,                0.98136,                 1.2178,                0.99119,                0.95195,                0.97466,                0.94053,                0.99071,                0.95043,                0.97148,                0.90116,                0.28937,                0.54757,                0.22637,                0.80954,               0.002113,               0.002113,               0.002113
                    242,                 1.2957,                 2.4638,                0.97039,                 1.2118,                0.99114,                0.95187,                0.97467,                0.94081,                0.99073,                0.95043,                0.97149,                 0.9012,                0.28949,                0.54739,                0.22664,                0.80949,                0.00208,                0.00208,                0.00208
                    243,                  1.302,                 2.4718,                 0.9736,                 1.2148,                0.99093,                0.95188,                0.97458,                0.94096,                0.99097,                0.94983,                0.97148,                  0.901,                0.28971,                0.54742,                0.22672,                 0.8095,               0.002047,               0.002047,               0.002047
                    244,                 1.3012,                 2.4616,                0.97332,                 1.2129,                0.99111,                0.95188,                0.97466,                0.94078,                0.99126,                0.94979,                0.97162,                0.90101,                 0.2897,                0.54722,                0.22684,                0.80946,               0.002014,               0.002014,               0.002014
                    245,                  1.304,                 2.4776,                0.97531,                 1.2156,                0.99103,                0.95191,                0.97457,                0.94077,                0.99132,                0.94993,                0.97162,                 0.9011,                0.28973,                 0.5471,                0.22702,                0.80942,               0.001981,               0.001981,               0.001981
                    246,                 1.2987,                 2.4645,                0.97311,                 1.2143,                0.99084,                0.95192,                0.97486,                0.94087,                0.99105,                0.95003,                 0.9716,                0.90132,                0.28965,                 0.5469,                0.22716,                0.80937,               0.001948,               0.001948,               0.001948
                    247,                 1.3041,                 2.4747,                0.97407,                 1.2167,                0.99102,                 0.9519,                0.97486,                0.94087,                0.99133,                0.95002,                0.97164,                0.90121,                0.28982,                0.54682,                0.22718,                0.80935,               0.001915,               0.001915,               0.001915
                    248,                 1.2992,                  2.468,                0.96768,                  1.215,                0.99119,                0.95189,                0.97476,                0.94081,                0.99147,                0.95009,                0.97162,                0.90165,                0.28995,                0.54662,                0.22737,                0.80936,               0.001882,               0.001882,               0.001882
                    249,                 1.2979,                 2.4641,                0.97054,                  1.217,                0.99135,                0.95204,                0.97485,                 0.9409,                0.99152,                0.95003,                0.97165,                 0.9017,                0.29026,                0.54647,                0.22759,                0.80939,               0.001849,               0.001849,               0.001849
                    250,                 1.2924,                 2.4604,                0.96839,                  1.211,                0.99136,                0.95204,                0.97486,                0.94085,                0.99161,                0.95002,                0.97175,                0.90157,                 0.2903,                0.54635,                0.22755,                 0.8094,               0.001816,               0.001816,               0.001816
                    251,                 1.2946,                 2.4627,                0.97092,                 1.2133,                0.99116,                0.95206,                0.97486,                0.94059,                0.99142,                0.95024,                0.97175,                0.90116,                0.29048,                0.54626,                0.22772,                0.80937,               0.001783,               0.001783,               0.001783
                    252,                 1.2852,                 2.4494,                0.95997,                 1.2059,                0.99114,                0.95205,                 0.9749,                0.94082,                0.99162,                0.95014,                0.97164,                0.90176,                0.29066,                0.54617,                0.22782,                0.80933,                0.00175,                0.00175,                0.00175
                    253,                 1.3037,                 2.4761,                0.97249,                 1.2138,                 0.9911,                0.95205,                0.97493,                0.94069,                0.99154,                0.95024,                0.97169,                0.90144,                0.29088,                0.54597,                0.22782,                0.80937,               0.001717,               0.001717,               0.001717
                    254,                 1.2955,                 2.4606,                0.96668,                  1.213,                 0.9912,                0.95205,                0.97502,                 0.9406,                0.99162,                0.95021,                0.97158,                0.90115,                0.29097,                0.54594,                0.22791,                0.80936,               0.001684,               0.001684,               0.001684
                    255,                  1.309,                 2.4804,                0.97667,                 1.2179,                0.99133,                0.95217,                0.97499,                0.94048,                0.99157,                0.95019,                0.97171,                0.90161,                0.29101,                0.54559,                0.22803,                0.80931,               0.001651,               0.001651,               0.001651
                    256,                 1.3022,                 2.4727,                0.96897,                 1.2138,                0.99109,                0.95235,                0.97488,                0.94069,                0.99123,                0.95021,                0.97175,                0.90106,                0.29126,                0.54553,                0.22817,                0.80935,               0.001618,               0.001618,               0.001618
                    257,                 1.2974,                 2.4703,                0.96421,                 1.2117,                0.99131,                0.95238,                0.97498,                0.94036,                0.99156,                0.95023,                0.97179,                0.90095,                 0.2914,                 0.5455,                 0.2282,                0.80931,               0.001585,               0.001585,               0.001585
                    258,                 1.2866,                 2.4501,                0.95134,                 1.2076,                0.99154,                0.95206,                0.97498,                0.94024,                0.99153,                0.95021,                0.97166,                0.90098,                0.29143,                 0.5455,                0.22826,                0.80929,               0.001552,               0.001552,               0.001552
                    259,                 1.2987,                 2.4594,                0.96386,                 1.2095,                0.99145,                0.95202,                0.97496,                 0.9405,                0.99154,                0.95054,                0.97167,                0.90099,                0.29142,                0.54543,                0.22838,                0.80924,               0.001519,               0.001519,               0.001519
                    260,                 1.2808,                 2.4462,                0.95265,                 1.2027,                0.99187,                0.95215,                0.97498,                0.94058,                 0.9917,                0.95057,                0.97178,                0.90094,                0.29166,                0.54544,                0.22848,                0.80922,               0.001486,               0.001486,               0.001486
                    261,                 1.2826,                  2.443,                0.95663,                 1.2071,                0.99155,                0.95217,                0.97499,                0.94064,                 0.9912,                 0.9506,                0.97173,                0.90113,                0.29157,                0.54537,                0.22825,                0.80916,               0.001453,               0.001453,               0.001453
                    262,                 1.2954,                 2.4562,                 0.9637,                 1.2108,                0.99159,                0.95238,                0.97494,                0.94019,                0.99116,                0.95053,                0.97175,                0.90131,                0.29159,                0.54527,                0.22829,                0.80909,                0.00142,                0.00142,                0.00142
                    263,                 1.2888,                 2.4497,                0.95452,                 1.2027,                0.99196,                0.95181,                0.97492,                0.94022,                0.99124,                0.95044,                0.97173,                0.90099,                0.29178,                0.54517,                0.22833,                0.80912,               0.001387,               0.001387,               0.001387
                    264,                  1.291,                 2.4517,                0.95658,                 1.2061,                0.99236,                0.95176,                0.97498,                0.94028,                0.99141,                0.95038,                0.97175,                 0.9012,                0.29204,                0.54513,                0.22829,                0.80911,               0.001354,               0.001354,               0.001354
                    265,                 1.2865,                 2.4445,                0.94985,                 1.2046,                0.99174,                0.95182,                0.97492,                0.94005,                0.99102,                0.95055,                0.97184,                0.90127,                0.29196,                0.54494,                 0.2283,                0.80905,               0.001321,               0.001321,               0.001321
                    266,                 1.2852,                 2.4438,                0.95427,                 1.2043,                0.99181,                0.95172,                0.97495,                0.94036,                0.99085,                0.95032,                0.97181,                0.90108,                0.29199,                 0.5449,                0.22847,                  0.809,               0.001288,               0.001288,               0.001288
                    267,                 1.2975,                 2.4667,                 0.9616,                 1.2096,                0.99179,                0.95168,                 0.9749,                0.94042,                0.99083,                0.95034,                0.97191,                 0.9011,                 0.2922,                 0.5449,                0.22864,                0.80903,               0.001255,               0.001255,               0.001255
                    268,                 1.2784,                 2.4306,                0.94362,                 1.2026,                 0.9914,                0.95225,                0.97493,                0.94049,                0.99103,                0.95031,                0.97184,                0.90086,                 0.2923,                0.54482,                0.22875,                0.80899,               0.001222,               0.001222,               0.001222
                    269,                 1.2885,                 2.4573,                0.95198,                 1.2031,                0.99144,                0.95226,                0.97495,                0.94034,                0.99068,                0.95054,                0.97189,                0.90082,                0.29244,                 0.5447,                0.22877,                0.80899,               0.001189,               0.001189,               0.001189
                    270,                 1.2721,                 2.4201,                0.93347,                 1.1955,                0.99145,                 0.9521,                0.97496,                0.94036,                0.99081,                0.95043,                0.97189,                0.90073,                0.29252,                0.54483,                0.22868,                0.80897,               0.001156,               0.001156,               0.001156
                    271,                 1.2856,                 2.4512,                0.95191,                 1.2041,                0.99129,                 0.9519,                0.97499,                0.94042,                0.99097,                 0.9503,                 0.9719,                0.90076,                0.29268,                 0.5447,                0.22883,                0.80896,               0.001123,               0.001123,               0.001123
                    272,                  1.282,                 2.4417,                0.95206,                 1.2041,                 0.9913,                0.95186,                0.97501,                 0.9403,                0.99089,                0.95034,                0.97174,                0.90059,                0.29278,                 0.5446,                0.22873,                0.80895,                0.00109,                0.00109,                0.00109
                    273,                 1.2896,                 2.4543,                0.94987,                 1.2045,                0.99149,                0.95178,                0.97478,                0.94024,                0.99085,                0.95035,                0.97175,                0.90063,                0.29269,                0.54443,                0.22856,                0.80894,               0.001057,               0.001057,               0.001057
                    274,                 1.2903,                 2.4469,                0.95172,                 1.2049,                0.99126,                 0.9519,                 0.9748,                 0.9401,                0.99098,                0.95041,                0.97174,                0.90072,                0.29252,                0.54426,                0.22835,                0.80884,               0.001024,               0.001024,               0.001024
                    275,                 1.2807,                 2.4284,                0.94299,                 1.2001,                0.99124,                  0.952,                0.97479,                 0.9399,                0.99105,                0.95042,                0.97177,                0.90071,                0.29261,                0.54421,                0.22825,                0.80885,               0.000991,               0.000991,               0.000991
                    276,                 1.2754,                 2.4303,                0.93463,                 1.1968,                0.99145,                0.95203,                0.97476,                0.94012,                0.99148,                0.95039,                0.97176,                0.90105,                0.29277,                0.54418,                0.22853,                0.80885,               0.000958,               0.000958,               0.000958
                    277,                 1.2901,                 2.4394,                0.94669,                 1.2049,                0.99128,                0.95199,                0.97476,                0.93998,                0.99134,                0.95039,                 0.9719,                  0.901,                0.29302,                0.54403,                0.22879,                0.80889,               0.000925,               0.000925,               0.000925
                    278,                 1.2741,                 2.4206,                0.93607,                 1.1987,                0.99145,                  0.952,                0.97477,                0.94015,                0.99157,                0.95039,                0.97198,                 0.9012,                0.29285,                0.54404,                0.22856,                0.80886,               0.000892,               0.000892,               0.000892
                    279,                 1.2825,                 2.4379,                0.94621,                 1.2026,                0.99149,                0.95195,                0.97489,                0.94019,                0.99157,                0.95039,                0.97181,                0.90108,                0.29268,                 0.5441,                0.22848,                0.80881,               0.000859,               0.000859,               0.000859
                    280,                 1.2754,                 2.4263,                0.93822,                    1.2,                0.99164,                0.95179,                 0.9748,                0.94026,                0.99158,                0.95039,                0.97179,                0.90129,                0.29273,                0.54395,                0.22845,                0.80879,               0.000826,               0.000826,               0.000826
                    281,                 1.2757,                  2.425,                0.93594,                 1.1978,                0.99161,                0.95192,                0.97478,                 0.9403,                0.99152,                0.95039,                0.97179,                0.90137,                0.29249,                0.54382,                 0.2283,                0.80869,               0.000793,               0.000793,               0.000793
                    282,                 1.2803,                 2.4226,                0.93659,                 1.1999,                0.99229,                0.95155,                0.97479,                0.94028,                0.99163,                0.95038,                 0.9718,                0.90132,                0.29255,                0.54382,                  0.228,                0.80869,                0.00076,                0.00076,                0.00076
                    283,                 1.2864,                 2.4397,                0.94155,                 1.2011,                0.99246,                0.95155,                 0.9748,                0.94048,                0.99169,                0.95039,                0.97208,                0.90135,                0.29236,                0.54389,                0.22788,                0.80866,               0.000727,               0.000727,               0.000727
                    284,                 1.2856,                 2.4361,                0.94243,                 1.2005,                0.99242,                0.95155,                0.97481,                0.94025,                 0.9918,                0.95037,                0.97212,                0.90119,                0.29254,                0.54374,                0.22813,                0.80862,               0.000694,               0.000694,               0.000694
                    285,                 1.2731,                 2.4273,                0.93488,                  1.199,                0.99234,                0.95155,                0.97484,                0.94041,                0.99168,                0.95039,                 0.9721,                0.90137,                0.29259,                0.54374,                0.22816,                0.80857,               0.000661,               0.000661,               0.000661
                    286,                 1.2758,                 2.4226,                 0.9348,                 1.1965,                0.99267,                0.95172,                0.97484,                0.94032,                0.99181,                0.95037,                0.97214,                0.90138,                0.29227,                0.54367,                0.22799,                0.80851,               0.000628,               0.000628,               0.000628
                    287,                 1.2765,                 2.4266,                0.93308,                 1.1976,                0.99291,                0.95172,                0.97488,                0.94009,                 0.9919,                0.95033,                0.97216,                 0.9011,                0.29232,                0.54353,                0.22802,                0.80849,               0.000595,               0.000595,               0.000595
                    288,                 1.2613,                 2.4064,                0.92459,                 1.1914,                0.99299,                0.95172,                0.97489,                0.94035,                 0.9919,                0.95031,                0.97237,                0.90099,                0.29239,                0.54364,                0.22815,                0.80843,               0.000562,               0.000562,               0.000562
                    289,                 1.2735,                 2.4263,                 0.9325,                 1.1986,                0.99296,                0.95172,                0.97495,                0.94052,                0.99185,                0.95033,                0.97242,                0.90101,                0.29242,                0.54354,                0.22825,                0.80842,               0.000529,               0.000529,               0.000529
                    290,                 1.2679,                 2.4206,                0.92855,                 1.1932,                0.99287,                0.95172,                0.97492,                0.94044,                 0.9919,                0.95032,                0.97215,                0.90107,                0.29252,                0.54348,                 0.2282,                0.80841,               0.000496,               0.000496,               0.000496
                    291,                 1.2667,                 2.4208,                0.88118,                 1.2163,                0.99284,                0.95172,                0.97504,                0.94028,                0.99188,                0.95032,                0.97215,                0.90099,                0.29237,                0.54309,                0.22825,                0.80832,               0.000463,               0.000463,               0.000463
                    292,                 1.2541,                 2.3974,                0.86563,                 1.2136,                 0.9928,                0.95172,                0.97497,                 0.9408,                0.99196,                0.95022,                0.97219,                 0.9008,                0.29215,                0.54277,                0.22814,                 0.8082,                0.00043,                0.00043,                0.00043
                    293,                 1.2497,                 2.3931,                0.86008,                 1.2078,                0.99278,                0.95171,                0.97499,                0.94061,                0.99206,                0.95022,                0.97222,                0.90084,                0.29188,                0.54251,                0.22815,                0.80812,               0.000397,               0.000397,               0.000397
                    294,                 1.2461,                 2.3855,                0.85492,                 1.2049,                0.99274,                0.95171,                  0.975,                0.94066,                0.99215,                0.95022,                 0.9721,                0.90089,                 0.2917,                0.54226,                0.22828,                0.80802,               0.000364,               0.000364,               0.000364
                    295,                 1.2463,                 2.3828,                 0.8551,                  1.207,                0.99275,                0.95167,                0.97504,                0.94084,                0.99222,                0.95022,                0.97213,                0.90094,                0.29141,                0.54201,                0.22793,                0.80798,               0.000331,               0.000331,               0.000331
                    296,                 1.2436,                 2.3771,                0.85161,                 1.2013,                0.99258,                0.95155,                0.97506,                0.94084,                 0.9923,                0.95022,                0.97215,                0.90096,                0.29112,                0.54173,                0.22758,                 0.8079,               0.000298,               0.000298,               0.000298
                    297,                 1.2434,                 2.3767,                0.84887,                 1.2028,                0.99278,                0.95155,                0.97504,                0.94094,                0.99234,                0.95016,                0.97216,                0.90084,                0.29093,                0.54154,                0.22759,                0.80783,               0.000265,               0.000265,               0.000265
                    298,                 1.2425,                 2.3731,                0.84811,                 1.2036,                0.99293,                0.95153,                0.97504,                0.94078,                0.99224,                0.94996,                 0.9723,                 0.9007,                0.29072,                0.54126,                0.22735,                0.80776,               0.000232,               0.000232,               0.000232
                    299,                 1.2403,                 2.3728,                0.84685,                 1.2023,                0.99295,                0.95151,                0.97507,                0.94107,                0.99223,                0.94995,                0.97246,                0.90106,                0.29042,                0.54099,                0.22711,                0.80767,               0.000199,               0.000199,               0.000199
